,name,prob
0,NGUYEN,0.0437295651198702
1,PATEL,0.0397104622019101
2,TRAN,0.0167493069331047
3,LEE,0.0138308901551769
4,KIM,0.0130762934330801
5,LE,0.0106962943566618
6,PHAM,0.0079724894435115
7,CHEN,0.0065066840421823
8,KHAN,0.0056561769095432
9,SHAH,0.0055130724874644
10,WANG,0.0050921323523068
11,HUYNH,0.0048409384199343
12,YANG,0.0048087145518421
13,SINGH,0.0044981475081815
14,PARK,0.0041051178099542
15,LI,0.0039358790696588
16,VO,0.0037932821100696
17,CHANG,0.0036352075445463
18,LIN,0.0035854762205614
19,LIU,0.0035390434027592
20,PHAN,0.0035362523590662
21,VU,0.003399237486863
22,WONG,0.0033708195874431
23,TRUONG,0.0031493122107146
24,HO,0.003147282360756
25,ZHANG,0.0030665958249031
26,BUI,0.00290116305328
27,DANG,0.0026870138826513
28,LAM,0.0026522527021108
29,DESAI,0.0026190139090393
30,HOANG,0.0025114318612353
31,WU,0.0024954467928116
32,DO,0.0024951930615668
33,CHAN,0.0024934169428531
34,NGO,0.002428461744179
35,ALI,0.002418566225631
36,HUANG,0.0023584319206085
37,AHMED,0.0021544319997726
38,CHOI,0.0021384469313489
39,CHUNG,0.0020468499519686
40,YU,0.0019281037293925
41,DUONG,0.0018545216683945
42,LIM,0.0017992082570236
43,SHARMA,0.0017192829149051
44,VANG,0.0016959396403816
45,LY,0.0016533127912517
46,XIONG,0.001630223247973
47,DINH,0.0016188053419561
48,LU,0.0015645068555645
49,TANG,0.0015480143246511
50,CHENG,0.0014744322636531
51,KANG,0.0014716412199601
52,RAHMAN,0.0014673277887981
53,KUMAR,0.0014658054013292
54,HAN,0.0014584471952294
55,CHO,0.0014305367582991
56,CHIN,0.0014000890089206
57,HONG,0.0013442681350601
58,ZHENG,0.0013229547104951
59,SONG,0.0013135666544368
60,MEHTA,0.0013122979982127
61,DOAN,0.001301895017175
62,TAN,0.0012836263675479
63,CAO,0.0012638353304519
64,MAI,0.0012628204054726
65,YI,0.0012262831062184
66,GUPTA,0.0012247607187495
67,CHOWDHURY,0.0012075069941017
68,TRINH,0.0011897458069643
69,AMIN,0.0011818801383748
70,CHU,0.0011778204384577
71,MATHEW,0.0011138801647629
72,SUN,0.0011022085275011
73,SHIN,0.0010928204714428
74,HA,0.0010717607781226
75,LUONG,0.0010532383972507
76,NG,0.0010263428852997
